"","cancertype","Gene","n_ESig3","n_ESig4","p_ks.test","median_ESig3","median_ESig4","p_fisher","p_ks_adj","p_fisher_adj","significant_ks","significant_fisher","direction_ks","direction_fisher","logP_direction_ks","logP_direction_fisher","color_ks","color_fisher","n_sample","Pathway","cancertype_new"
"2572","LUSC","ELF3",4,0,1,0.827199656362974,0,0.124904961035932,1,0.554662708329054,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.255971032086442,"grey","grey",129,"Transcription factor","LUSC"
"2573","LUSC","FOXA2",2,2,0.26999967167738,1,0.772376070531423,1,0.822557139296204,1,0,0,"""sig3""^""HI""","""sig4""^""HI""",-0.0848339238714603,0,"grey","grey",129,"Transcription factor","LUSC"
"2574","LUSC","H3F3A",0,2,1,0,0.958036247962904,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Chromatin other","LUSC"
"2575","LUSC","HLA-A",0,6,1,0,0.675345960428618,0.0311906194711695,1,0.194570054796343,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.710923998792349,"grey","grey",129,"Immune signaling","LUSC"
"2576","LUSC","IDH1",0,16,1,0,0.212566716434936,3.005616044643e-05,1,0.000656226169747055,0,1,"""sig4""^""HI""","""sig4""^""HI""",0,3.18294645430639,"grey","black",129,"Metabolism","LUSC"
"2577","LUSC","IL6ST",2,0,1,1,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Immune signaling","LUSC"
"2578","LUSC","KANSL1",3,3,0.0995618483147803,0.986750204952758,1,1,0.420729100943104,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.375997447712233,0,"grey","grey",129,"Chromatin histone modifiers","LUSC"
"2579","LUSC","KDM5C",4,0,1,0.749355311363604,0,0.124904961035932,1,0.554662708329054,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.255971032086442,"grey","grey",129,"Chromatin histone modifiers","LUSC"
"2580","LUSC","MET",2,2,0.26999967167738,0.80816768814334,0.956649361187702,1,0.822557139296204,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.0848339238714603,0,"grey","grey",129,"RTK signaling","LUSC"
"2581","LUSC","MLH1",2,0,1,0.467224172201351,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,NA,"LUSC"
"2582","LUSC","MYC",1,1,1,0.982774696962261,0.86507109863237,1,1,1,0,0,"""sig3""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Transcription factor","LUSC"
"2583","LUSC","NF2",0,6,1,0,0.943712869526035,0.0311906194711695,1,0.194570054796343,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.710923998792349,"grey","grey",129,"Other signaling","LUSC"
"2584","LUSC","NRAS",11,11,1,1,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"MAPK signaling","LUSC"
"2585","LUSC","NUP93",2,0,1,0.50882579311083,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"RNA abundance","LUSC"
"2586","LUSC","PLCG1",1,1,1,0.820649324681848,0.849954406214859,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"RTK signaling","LUSC"
"2587","LUSC","PRKAR1A",0,2,1,0,0.956436858545292,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Other signaling","LUSC"
"2588","LUSC","PSIP1",2,2,0.26999967167738,1,0.982882431529726,1,0.822557139296204,1,0,0,"""sig3""^""HI""","""sig4""^""HI""",-0.0848339238714603,0,"grey","grey",129,"Transcription factor","LUSC"
"2589","LUSC","RARA",1,1,1,0.861225652265438,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2590","LUSC","RBM10",3,3,0.0995618483147803,0.317260796582966,0.989532835071473,1,0.420729100943104,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.375997447712233,0,"grey","grey",129,"RNA abundance","LUSC"
"2591","LUSC","RFC1",2,0,1,1,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Genome integrity","LUSC"
"2592","LUSC","RHEB",0,2,1,0,0.955719228691993,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,NA,"LUSC"
"2593","LUSC","RQCD1",4,0,1,0.853999854212086,0,0.124904961035932,1,0.554662708329054,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.255971032086442,"grey","grey",129,"RNA abundance","LUSC"
"2594","LUSC","SMARCA1",1,1,1,0.896930823569428,0.934478330068185,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Chromatin SWI/SNF complex","LUSC"
"2595","LUSC","SOX17",0,4,1,0,0.883904021176594,0.124904961035932,1,0.554662708329054,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.255971032086442,"grey","grey",129,"Transcription factor","LUSC"
"2596","LUSC","SPOP",3,3,0.0995618483147803,0.754348835050589,0.791104638240082,1,0.420729100943104,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.375997447712233,0,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2597","LUSC","SPTAN1",1,1,1,1,0.84796077724209,1,1,1,0,0,"""sig3""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Other","LUSC"
"2598","LUSC","SRSF2",2,0,1,0.754806232955745,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Splicing","LUSC"
"2599","LUSC","TCF7L2",2,0,1,0.708224044709599,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Wnt/B-catenin signaling","LUSC"
"2600","LUSC","TGIF1",2,0,1,0.980739256290358,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Transcription factor","LUSC"
"2601","LUSC","TMSB4X",0,2,1,0,0.91224469824609,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Other","LUSC"
"2602","LUSC","TRAF3",2,0,1,0.850717813952357,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Apoptosis","LUSC"
"2603","LUSC","ZBTB7B",1,1,1,0.563766071107508,0.795519210693304,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Transcription factor","LUSC"
"2604","LUSC","ZMYM2",2,0,1,0.6920614112829,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Transcription factor","LUSC"
"2605","LUSC","ZNF133",1,1,1,0.56750418760469,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Transcription factor","LUSC"
"2606","LUSC","ALB",0,1,1,0,0.775435073627845,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Other","LUSC"
"2607","LUSC","ATXN3",0,1,1,0,0.874726574046704,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2608","LUSC","AXIN1",0,2,1,0,0.65480828801542,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Wnt/B-catenin signaling","LUSC"
"2609","LUSC","BAP1",7,0,1,1,0,0.0155834441689586,1,0.127589449133349,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.894185237625985,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2610","LUSC","BRD7",0,3,1,0,0.958793224021745,0.249904955012039,1,0.779465454918503,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.108203127519038,"grey","grey",129,"Chromatin SWI/SNF complex","LUSC"
"2611","LUSC","BTG2",1,0,1,1,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Cell cycle","LUSC"
"2612","LUSC","CD79B",1,0,1,0.934414723166139,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Immune signaling","LUSC"
"2613","LUSC","CDH1",3,0,1,1,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"Other signaling","LUSC"
"2614","LUSC","CDK4",0,2,1,0,0.914099805243821,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Cell cycle","LUSC"
"2615","LUSC","CDKN1A",0,3,1,0,1,0.249904955012039,1,0.779465454918503,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.108203127519038,"grey","grey",129,"Cell cycle","LUSC"
"2616","LUSC","CDKN2C",1,0,1,0.645414504382713,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2617","LUSC","CEBPA",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2618","LUSC","CSDE1",1,0,1,0.648385991115943,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"RNA abundance","LUSC"
"2619","LUSC","CTCF",3,0,1,0.695855584513057,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"Chromatin other","LUSC"
"2620","LUSC","CTNNB1",10,0,1,0.72642545364702,0,0.0019420066688448,1,0.0267792498545967,0,1,"""sig3""^""HI""","""sig3""^""HI""",0,-1.57220159269265,"grey","black",129,"Wnt/B-catenin signaling","LUSC"
"2621","LUSC","CYSLTR2",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Other signaling","LUSC"
"2622","LUSC","DAZAP1",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Splicing","LUSC"
"2623","LUSC","DIAPH2",0,1,1,0,0.992034728017332,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Other signaling","LUSC"
"2624","LUSC","EEF1A1",2,0,1,0.889010389564684,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2625","LUSC","EEF2",1,0,1,1,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2626","LUSC","FOXQ1",1,0,1,0.815674827916703,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Transcription factor","LUSC"
"2627","LUSC","GNA13",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Other signaling","LUSC"
"2628","LUSC","GNAQ",2,0,1,0.820675893721116,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Other signaling","LUSC"
"2629","LUSC","GTF2I",2,0,1,1,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Transcription factor","LUSC"
"2630","LUSC","HIST1H1E",0,2,1,0,1,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Chromatin other","LUSC"
"2631","LUSC","HRAS",0,9,1,0,1,0.00388845277381346,1,0.0442945489886577,0,1,"""sig4""^""HI""","""sig4""^""HI""",0,1.35364971598476,"grey","black",129,"MAPK signaling","LUSC"
"2632","LUSC","IRF2",0,1,1,0,0.973915395661582,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Immune signaling","LUSC"
"2633","LUSC","JAK1",1,0,1,0.485093865234287,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"RTK signaling","LUSC"
"2634","LUSC","KRAS",17,0,1,0.532366329758506,0,1.49975508576016e-05,1,0.00043659536941018,0,1,"""sig3""^""HI""","""sig3""^""HI""",0,-3.35992087478875,"grey","black",129,"MAPK signaling","LUSC"
"2635","LUSC","KRT222",1,0,1,0.954031995615162,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Other","LUSC"
"2636","LUSC","MAP3K4",1,0,1,0.89964335338515,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"MAPK signaling","LUSC"
"2637","LUSC","MAX",2,0,1,0.995388437694101,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Transcription factor","LUSC"
"2638","LUSC","MEN1",1,0,1,0.649837833719703,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Chromatin histone modifiers","LUSC"
"2639","LUSC","MGMT",1,0,1,0.380749337485015,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2640","LUSC","MSH6",1,0,1,0.722876438492689,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Genome integrity","LUSC"
"2641","LUSC","PAX5",1,0,1,0.95838911200357,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2642","LUSC","PIK3R1",6,0,1,0.678357459659591,0,0.0311906194711695,1,0.194570054796343,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.710923998792349,"grey","grey",129,"PI3K signaling","LUSC"
"2643","LUSC","PIM1",1,0,1,1,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Other signaling","LUSC"
"2644","LUSC","POLRMT",1,0,1,0.359860696894118,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Other","LUSC"
"2645","LUSC","PPP6C",1,0,1,0.697199915609862,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Histone modification","LUSC"
"2646","LUSC","PTPN11",3,0,1,0.977769911040311,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"Other signaling","LUSC"
"2647","LUSC","RAC1",3,0,1,0.647533161561218,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"Other signaling","LUSC"
"2648","LUSC","RAF1",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,NA,"LUSC"
"2649","LUSC","RIT1",1,0,1,0.900108777035331,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"RTK signaling","LUSC"
"2650","LUSC","RUNX1",3,0,1,0.649661402508178,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"Transcription factor","LUSC"
"2651","LUSC","SOX9",2,0,1,1,0,0.499936636674693,1,0.970667667937039,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0129294360917399,"grey","grey",129,"Transcription factor","LUSC"
"2652","LUSC","STK11",3,0,1,1,0,0.249904955012039,1,0.779465454918503,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.108203127519038,"grey","grey",129,"TOR signaling","LUSC"
"2653","LUSC","UNCX",0,1,1,0,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",129,"Transcription factor","LUSC"
"2654","LUSC","VHL",0,2,1,0,1,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"Protein homeostasis/ubiquitination","LUSC"
"2655","LUSC","WHSC1",1,0,1,0.695816720549112,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Chromatin histone modifiers","LUSC"
"2656","LUSC","ZFP36L2",0,2,1,0,1,0.499936636674693,1,0.970667667937039,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.0129294360917399,"grey","grey",129,"RNA abundance","LUSC"
"2657","LUSC","ZMYM3",1,0,1,1,0,1,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",129,"Chromatin histone modifiers","LUSC"
"2658","OV","TP53",2511,2322,0,0.924626973168685,1,8.56159261137344e-06,1e-05,0.000289871064127929,1,1,"""sig4""^""HI""","""sig3""^""HI""",5,-3.53779513516854,"black","black",185,"Genome integrity","OV"
"2659","OV","APOB",14,10,0.446409416904575,0.641973775040262,0.514214560062384,0.540614259439348,1,0.94209984917004,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.0259030657363056,"grey","grey",185,"Other","OV"
"2660","OV","KMT2A",15,4,0.408772527433332,0.507592915122103,0.553004066015443,0.019066329731577,1,0.161382862370848,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.7921425859271,"grey","grey",185,"Chromatin histone modifiers","OV"
"2661","OV","MACF1",13,5,0.192450265681729,0.595472881552278,0.962431371911397,0.0958643074331506,0.991537238403691,0.454396817233134,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.00369097068757806,-0.342564719248904,"grey","grey",185,NA,"OV"
"2662","OV","ZFHX3",10,7,0.810718819289131,0.525689868798594,0.709995749073905,0.628671052187315,1,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,"Transcription factor","OV"
"2663","OV","KMT2C",40,40,3.38379546604983e-10,0.423702739371803,0.935475039573069,1,1e-05,1,1,0,"""sig4""^""HI""","""sig4""^""HI""",5,0,"black","grey",185,"Chromatin histone modifiers","OV"
"2664","OV","MGA",20,6,0.0330603222608479,0.46163241391257,0.892904975790708,0.00923927050161124,0.321539240429156,0.0952046569079071,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.492766018503627,-1.02134180770857,"grey","grey",185,"Transcription factor","OV"
"2665","OV","NF1",18,99,8.78454039154875e-06,0.706263187074225,0.902218496617821,6.3159058057141e-15,0.000297419438971008,1e-05,1,1,"""sig4""^""HI""","""sig4""^""HI""",3.5266306499299,5,"black","black",185,"MAPK signaling","OV"
"2666","OV","APC",44,4,0.00466597299625049,0.441081235454988,1,1.3658324132805e-09,0.0650491529477274,1e-05,0,1,"""sig4""^""HI""","""sig3""^""HI""",1.1867583543295,-5,"grey","black",185,"Wnt/B-catenin signaling","OV"
"2667","OV","BRCA1",15,18,0.00282149276193344,0.85005541522614,1,0.727763580279613,0.0417933615361391,1,1,0,"""sig4""^""HI""","""sig4""^""HI""",1.378892696148,0,"black","grey",185,"Genome integrity","OV"
"2668","OV","MTOR",22,0,1,0.53025008258024,0,4.62640037075015e-07,1,1.82742814644631e-05,0,1,"""sig3""^""HI""","""sig3""^""HI""",0,-4.73815969027454,"grey","black",185,"PI3K signaling","OV"
"2669","OV","COL5A1",8,2,0.978035935315962,0.611592936792837,0.58262681202751,0.10914561045538,1,0.462528213087577,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,-0.334861771217814,"grey","grey",185,"Other","OV"
"2670","OV","CDK12",4,14,0.961360661172765,0.985120523837873,1,0.0306920551948481,1,0.189532262927517,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0.722316852087639,"grey","grey",185,"Cell cycle","OV"
"2671","OV","PLCB4",6,3,0.336404875586981,0.544979858256065,0.839277424307892,0.507555432672738,1,0.891041759581029,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.0501019418322377,"grey","grey",185,"Other signaling","OV"
"2672","OV","SPTAN1",3,6,0.699374199935276,0.866492756087071,0.607017622729725,0.507555432672738,1,0.891041759581029,0,0,"""sig3""^""HI""","""sig4""^""HI""",0,0.0501019418322377,"grey","grey",185,"Other","OV"
"2673","OV","ZNF133",5,4,0.634989487552868,0.37245645574771,0.528494684488738,1,1,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,"Transcription factor","OV"
"2674","OV","BRCA2",6,2,0.0995618483147803,0.376134720081436,1,0.28880549980237,0.620951527647445,0.769066330934401,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.206942300140431,-0.114036201269486,"grey","grey",185,"Genome integrity","OV"
"2675","OV","DIAPH2",5,3,0.181300449938123,0.553176530820565,1,0.726419684818188,0.954849036340781,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.0200652858682886,0,"grey","grey",185,"Other signaling","OV"
"2676","OV","FAT1",30,18,1.11478073849813e-06,0.396685840386415,1,0.110283877762321,4.93651211250223e-05,0.462528213087577,1,0,"""sig4""^""HI""","""sig3""^""HI""",4.30657979303941,-0.334861771217814,"black","grey",185,"Other signaling","OV"
"2677","OV","NIPBL",12,4,0.13892028431882,0.613245784197307,0.949493162470137,0.0765083849163743,0.783907318656199,0.377017503959886,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.105735280906801,-0.423638486142432,"grey","grey",185,"Chromatin other","OV"
"2678","OV","RB1",56,56,0.0603931037872405,0.792108258942166,0.992338059577802,1,0.511184485627714,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.291422335421876,0,"grey","grey",185,"Cell cycle","OV"
"2679","OV","TAF1",5,3,0.808818724411111,0.647930768467894,0.8769619418259,0.726419684818188,1,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,"Transcription factor","OV"
"2680","OV","ALK",4,3,0.289844137090359,0.616985755572451,0.779052526802563,1,1,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,NA,"OV"
"2681","OV","ATM",10,25,1.2497499018993e-06,0.54046823401528,0.968051390961914,0.0164305837315794,4.93651211250223e-05,0.144224012754975,1,0,"""sig4""^""HI""","""sig4""^""HI""",4.30657979303941,0.840962425200704,"black","grey",185,"Genome integrity","OV"
"2682","OV","ATRX",15,20,0.000982018472579393,0.400696414060992,0.814428821590173,0.498570273720647,0.019394864833443,0.891041759581029,1,0,"""sig4""^""HI""","""sig4""^""HI""",1.71231324273546,0.0501019418322377,"black","grey",185,"Chromatin SWI/SNF complex","OV"
"2683","OV","CHD4",24,4,0.00210383022743088,0.619684251733103,0.299878267280474,0.000175493840944317,0.0332405175934079,0.00378109457307301,1,1,"""sig3""^""HI""","""sig3""^""HI""",-1.47833222236654,-2.42238245988949,"black","black",185,"Chromatin other","OV"
"2684","OV","DMD",4,3,0.0648642687388524,0.410919828495098,1,1,0.512427723036934,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.290367382369453,0,"grey","grey",185,"Other","OV"
"2685","OV","EGFR",24,4,0.0170986082748734,0.504894195161369,0.912156824017381,0.000175493840944317,0.184198643688409,0.00378109457307301,0,1,"""sig4""^""HI""","""sig3""^""HI""",0.734713571972006,-2.42238245988949,"grey","black",185,"RTK signaling","OV"
"2686","OV","GNAS",15,6,0.00829114520527574,0.659056807715427,0.97827065064393,0.0779487666414954,0.103421127034229,0.377017503959886,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.985390733803559,-0.423638486142432,"grey","grey",185,"Other signaling","OV"
"2687","OV","HUWE1",4,3,0.431256979879126,0.421234676875082,1,1,1,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,"Protein homeostasis/ubiquitination","OV"
"2688","OV","KDM5C",12,2,0.0648642687388524,0.727304537621706,0.178198502267693,0.0128612863453169,0.512427723036934,0.127005202660004,0,0,"""sig3""^""HI""","""sig3""^""HI""",-0.290367382369453,-0.896178488175921,"grey","grey",185,"Chromatin histone modifiers","OV"
"2689","OV","SETD2",24,18,1.88635062091658e-05,0.581191447975751,0.967790214406818,0.439535737155241,0.000496738996841366,0.891041759581029,1,0,"""sig4""^""HI""","""sig3""^""HI""",3.30387174407522,-0.0501019418322377,"black","grey",185,"Histone modification","OV"
"2690","OV","SMC1A",8,6,0.0949334789729923,0.599288520699999,0.333296540338719,0.79033576955429,0.620951527647445,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",-0.206942300140431,0,"grey","grey",185,"Genome integrity","OV"
"2691","OV","ARID2",12,24,0.0366310527071189,0.689293636806661,0.975608928837467,0.0646182018347329,0.321539240429156,0.332924213800689,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.492766018503627,0.47765461716655,"grey","grey",185,"Chromatin SWI/SNF complex","OV"
"2692","OV","CHD8",4,2,0.44130663446759,0.568450745532268,0.353467268703077,0.687377610961887,1,1,0,0,"""sig3""^""HI""","""sig3""^""HI""",0,0,"grey","grey",185,"Chromatin other","OV"
"2693","OV","CREBBP",10,2,0.585969749287591,0.767844658587605,0.838727611963739,0.0384271136246606,1,0.222127461684014,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.653397746176583,"grey","grey",185,"Chromatin histone modifiers","OV"
"2694","OV","JAK3",3,3,0.996255192379399,1,1,1,1,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0,0,"grey","grey",185,NA,"OV"
"2695","OV","MED12",5,1,1,0.401956859594447,0.821206200783203,0.218566464371702,1,0.688683768880367,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.161980152485507,"grey","grey",185,"Transcription factor","OV"
"2696","OV","PDGFRA",5,1,1,0.522068011158357,0.774342221940832,0.218566464371702,1,0.688683768880367,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.161980152485507,"grey","grey",185,"RTK signaling","OV"
"2697","OV","SPTA1",3,3,0.0995618483147803,0.566779416531489,0.986642243016331,1,0.620951527647445,1,0,0,"""sig4""^""HI""","""sig4""^""HI""",0.206942300140431,0,"grey","grey",185,"Other","OV"
"2698","OV","THRAP3",4,2,0.13892028431882,0.631361852595937,0.935483870967742,0.687377610961887,0.783907318656199,1,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.105735280906801,0,"grey","grey",185,"Splicing","OV"
"2699","OV","ABL1",4,1,1,0.282864104892892,0.821173180402152,0.37483684656843,1,0.891041759581029,0,0,"""sig4""^""HI""","""sig3""^""HI""",0,-0.0501019418322377,"grey","grey",185,NA,"OV"
"2700","OV","ARHGAP35",12,3,0.0164594849236765,0.399989184438272,1,0.0349824326219702,0.184198643688409,0.207270913285173,0,0,"""sig4""^""HI""","""sig3""^""HI""",0.734713571972006,-0.683461638986962,"grey","grey",185,"Other signaling","OV"
"2701","OV","ASXL1",10,0,1,0.454938578562801,0,0.00194167646611067,1,0.0255654068037905,0,1,"""sig3""^""HI""","""sig3""^""HI""",0,-1.59234729226912,"grey","black",185,"Chromatin other","OV"
